id,lon,lat,taxonomy,structural,night,number,heritage,retrofit,SA1
63,116.762396243,-31.883578903,URM_Modern,528864.0,1.73700346,1.0,NH,2,50902124507
64,116.76217867,-31.883549479,URM_Modern,511257.0,1.73700346,1.0,NH,2,50902124507
65,116.761798582,-31.883468937,URM_Modern,471455.0,1.73700346,1.0,NH,2,50902124507
91,116.761864486,-31.882903544,URM_Modern,426046.0,1.73700346,1.0,NH,2,50902124507
67,116.761482455,-31.883458766,URM_Modern,89436.0,1.73700346,1.0,NH,2,50902124507
86,116.761553845,-31.883096482,UA1_base,407661.0,1.73700346,1.0,NH,2,50902124507
68,116.761143005,-31.88348177,URM_Modern,376664.0,1.73700346,1.0,NH,2,50902124507
87,116.761384619,-31.88292141,URM_Modern,241588.0,1.73700346,1.0,NH,2,50902124507
89,116.760891556,-31.8830719,UA1_base,308296.0,1.73700346,1.0,H,2,50902124507
96,116.760369461,-31.882982168,URM_Modern,461816.0,1.73700346,1.0,NH,2,50902124507
1438,116.766595946,-31.897322258,ISS_SS_S_Modern,1712064.0,0.0,1.0,NH,2,50902124508
1440,116.76644022,-31.89690889,ISS_SS_S_Modern,1478668.0,0.0,1.0,NH,2,50902124508
1405,116.766098353,-31.8965629919,URM_Modern,1441143.0,0.0,1.0,NH,2,50902124508
1420,116.7662125,-31.896511736,ISS_SS_S_Modern,1441143.0,0.0,1.0,NH,2,50902124508
1411,116.76597522,-31.89612332,ISS_SSURM_S_Modern,639948.0,0.0,1.0,NH,2,50902124508
1415,116.765588239,-31.895681296,ISS_SS_S_Modern,1407763.0,0.0,1.0,NH,2,50902124508
1441,116.76561056,-31.895481268,ISS_SS_S_Modern,774391.0,0.0,1.0,NH,2,50902124508
1364,116.76512416,-31.8960918,ISS_SS_S_Modern,616068.0,0.0,1.0,NH,2,50902124508
1366,116.765105911,-31.895890662,Timber_Modern,400423.0,1.58614336,1.0,NH,2,50902124508
1128,116.773709269,-31.884862677,UA1_base,326466.0,1.88213166,1.0,NH,2,50902124506
244,116.761530723,-31.890803099,URM_Modern,431944.0,10.10688493,1.0,NH,2,50902124508
251,116.761507181,-31.890484682,UA1_base,532381.0,1.58614336,1.0,H,2,50902124508
261,116.762144156,-31.889803481,URM_Modern,559888.0,1.58614336,1.0,NH,2,50902124508
275,116.761898903,-31.888914941,UA1_base,548532.0,1.58614336,1.0,H,2,50902124508
268,116.761511356,-31.889099283,URM_Modern,456886.0,1.58614336,1.0,NH,2,50902124508
277,116.761554304,-31.88885777,UA1_base,391259.0,1.58614336,1.0,H,2,50902124508
287,116.761542333,-31.888681248,UA1_base,544834.0,1.58614336,1.0,NH,2,50902124508
316,116.761482683,-31.887467779,Timber_Modern,395372.0,1.73700346,1.0,NH,2,50902124507
392,116.769123766,-31.890937579,ISS_SS_S_Modern,487343.0,1.58614336,1.0,NH,2,50902124508
393,116.769203103,-31.890791665,UA8_base,290706.0,1.58614336,1.0,NH,2,50902124508
394,116.769620781,-31.890092455,UA1_base,401729.0,1.58614336,1.0,NH,2,50902124508
1165,116.778643894,-31.880543389,Timber_Modern,225475.0,2.15106146,1.0,NH,2,50902124504
773,116.778695048,-31.880330392,Timber_Modern,239279.0,2.15106146,1.0,NH,2,50902124504
784,116.778695055,-31.879920048,URM_Modern,399608.0,2.15106146,1.0,NH,2,50902124504
792,116.77872083,-31.87963995,Timber_Modern,455367.0,2.15106146,1.0,NH,2,50902124504
1170,116.777731971,-31.887258534,Timber_Modern,554624.0,1.88213166,1.0,NH,2,50902124506
1179,116.778703619,-31.886496745,URM_Modern,538271.0,1.88213166,1.0,NH,2,50902124506
1100,116.77858888,-31.887144408,URM_Modern,611288.0,1.88213166,1.0,NH,2,50902124506
1242,116.77574302,-31.88579465,UA8_base,365238.0,1.88213166,1.0,NH,2,50902124506
1125,116.775784733,-31.885301816,UA8_base,430630.0,1.88213166,1.0,NH,2,50902124506
1243,116.775470023,-31.885715372,URM_Modern,621611.0,7.25454545,1.0,NH,2,50902124506
1245,116.775221654,-31.88570405,URM_Modern,621611.0,7.25454545,1.0,NH,2,50902124506
1126,116.775544547,-31.885272195,UA8_base,346521.0,1.88213166,1.0,NH,2,50902124506
1127,116.775313591,-31.885257187,Timber_Modern,219442.0,1.88213166,1.0,NH,2,50902124506
1244,116.775091876,-31.88575761,URM_Modern,568156.0,7.25454545,1.0,NH,2,50902124506
1117,116.775023236,-31.88525693,Timber_Modern,441538.0,1.88213166,1.0,NH,2,50902124506
1246,116.774789317,-31.885705933,UA8_base,347393.0,1.88213166,1.0,NH,2,50902124506
1119,116.774810265,-31.885206988,Timber_Modern,407175.0,1.88213166,1.0,NH,2,50902124506
1247,116.774561031,-31.885704501,UA8_base,316449.0,1.88213166,1.0,NH,2,50902124506
1118,116.774540901,-31.885229477,Timber_Modern,276715.0,1.88213166,1.0,NH,2,50902124506
1248,116.774304766,-31.885706629,UA8_base,447915.0,1.88213166,1.0,NH,2,50902124506
1120,116.774334821,-31.885235178,Timber_Modern,212977.0,1.88213166,1.0,NH,2,50902124506
1249,116.774059268,-31.885667521,UA8_base,359403.0,1.88213166,1.0,NH,2,50902124506
1121,116.774145709,-31.885142163,Timber_Modern,495446.0,1.88213166,1.0,NH,2,50902124506
1252,116.773856708,-31.88563136,UA8_base,233168.0,1.88213166,1.0,NH,2,50902124506
1176,116.773408789,-31.8850339696,Timber_Modern,242730.0,1.88,1.0,NH,2,50902124506
1253,116.77364511,-31.885681127,UA8_base,438876.0,1.88213166,1.0,NH,2,50902124506
1254,116.773469876,-31.885639394,UA8_base,287557.0,1.88213166,1.0,NH,2,50902124506
1257,116.773092392,-31.885563666,UA8_base,271427.0,1.88213166,1.0,NH,2,50902124506
1240,116.772463597,-31.886004474,UA1_base,446623.0,1.88213166,1.0,H,2,50902124506
1229,116.773238681,-31.886484742,URM_Modern,694339.0,1.88213166,1.0,NH,2,50902124506
1250,116.772481609,-31.88579735,Timber_Modern,274429.0,1.88213166,1.0,NH,2,50902124506
1239,116.772986274,-31.886130842,Timber_Modern,321878.0,1.88213166,1.0,NH,2,50902124506
1256,116.771982059,-31.885694042,Timber_Modern,350722.0,1.88213166,1.0,NH,2,50902124506
1241,116.773019586,-31.885936567,UA8_base,309305.0,2.63801653,1.0,NH,2,50902124506
1258,116.772421668,-31.885419815,Timber_Modern,492532.0,1.88213166,1.0,NH,2,50902124506
1255,116.773032176,-31.88574583,UA8_base,268536.0,1.88213166,1.0,NH,2,50902124506
1259,116.772996824,-31.884310544,UA1_base,466922.0,1.88213166,1.0,H,2,50902124506
1123,116.773103739,-31.885102085,UA7_base,304220.0,1.88213166,1.0,H,2,50902124506
1129,116.773184741,-31.884860545,UA1_base,433577.0,1.88213166,1.0,NH,2,50902124506
1260,116.773037044,-31.883936418,UA7_base,730966.0,1.88213166,1.0,H,2,50902124506
1131,116.773451173,-31.884484295,UA1_base,346260.0,1.88213166,1.0,H,2,50902124506
1135,116.774011617,-31.884314665,UA1_base,635596.0,1.88213166,1.0,H,2,50902124506
1261,116.773427101,-31.883473871,UA1_base,335120.0,1.88213166,1.0,H,2,50902124506
1177,116.773964723,-31.8841008054,UA1_base,186562.0,1.88,1.0,NH,2,50902124506
1136,116.773943298,-31.883792983,UA8_base,316949.0,1.88213166,1.0,H,2,50902124506
1262,116.773628675,-31.882970293,UA1_base,639120.0,1.88213166,1.0,H,2,50902124506
1139,116.775065192,-31.883600489,Timber_Modern,559888.0,1.88213166,1.0,NH,2,50902124506
1143,116.775016772,-31.883091145,Timber_Modern,554624.0,1.88213166,1.0,NH,2,50902124506
1263,116.773433722,-31.88210327,UA8_base,431114.0,1.88213166,1.0,H,2,50902124506
1264,116.77375373,-31.881595223,Timber_Modern,323604.0,1.88213166,1.0,NH,2,50902124506
1146,116.77419065,-31.882397093,UA1_base,458954.0,1.88213166,1.0,H,2,50902124506
1147,116.774273087,-31.882104211,UA1_base,325787.0,1.88213166,1.0,NH,2,50902124506
1265,116.77370619,-31.881409257,UA8_base,525203.0,1.88213166,1.0,NH,2,50902124506
1266,116.773402053,-31.881035251,Timber_Modern,559888.0,1.88213166,1.0,NH,2,50902124506
1268,116.773746547,-31.880881182,UA7_base,288505.0,1.88213166,1.0,H,2,50902124506
774,116.773353607,-31.880248295,Timber_Modern,265792.0,2.15106146,1.0,NH,2,50902124504
1161,116.774640075,-31.881096361,Timber_Modern,687123.0,1.88213166,1.0,NH,2,50902124506
1178,116.774809873,-31.880413019,Timber_Modern,554624.0,2.15106146,1.0,NH,2,50902124504
782,116.773857408,-31.880076448,UA8_base,365583.0,2.15106146,1.0,NH,2,50902124504
781,116.774499777,-31.880042395,UA1_base,644440.0,2.15106146,1.0,H,2,50902124504
790,116.773450835,-31.879707381,Timber_Modern,517551.0,2.15106146,1.0,NH,2,50902124504
799,116.774611448,-31.879447823,Timber_Modern,506602.0,2.15106146,1.0,NH,2,50902124504
800,116.773371456,-31.87939053,Timber_Modern,559888.0,2.15106146,1.0,NH,2,50902124504
807,116.774510368,-31.879161825,Timber_Modern,585936.0,2.15106146,1.0,NH,2,50902124504
810,116.77391079,-31.879111425,Timber_Modern,568695.0,2.15106146,1.0,NH,2,50902124504
815,116.774547651,-31.878942803,Timber_Modern,426815.0,2.15106146,1.0,NH,2,50902124504
819,116.774055237,-31.878717009,UA8_base,310125.0,2.15106146,1.0,H,2,50902124504
820,116.77468602,-31.87877886,Timber_Modern,325789.0,2.15106146,1.0,NH,2,50902124504
827,116.774567765,-31.878539698,URM_Modern,534117.0,2.15106146,1.0,NH,2,50902124504
830,116.773995156,-31.878521225,Timber_Modern,450427.0,2.15106146,1.0,NH,2,50902124504
832,116.77472959,-31.87824911,Timber_Modern,559888.0,2.15106146,1.0,NH,2,50902124504
833,116.774033531,-31.878285937,Timber_Modern,433063.0,2.15106146,1.0,NH,2,50902124504
843,116.774764939,-31.877746861,UA8_base,402647.0,2.15106146,1.0,NH,2,50902124504
851,116.773882363,-31.87730874,Timber_Modern,268671.0,2.15106146,1.0,NH,2,50902124504
857,116.77407068,-31.876871814,Timber_Modern,367117.0,2.15106146,1.0,NH,2,50902124504
865,116.772912362,-31.876745659,Timber_Modern,467117.0,2.15106146,1.0,NH,2,50902124504
898,116.77275987,-31.875877091,Timber_Modern,554624.0,2.15106146,1.0,NH,2,50902124504
918,116.772588522,-31.875552318,URM_Modern,719895.0,2.15106146,1.0,NH,2,50902124504
934,116.773026686,-31.87483614,Timber_Modern,510771.0,2.15106146,1.0,NH,2,50902124504
951,116.772874247,-31.874555773,URM_Modern,657500.0,2.15106146,1.0,NH,2,50902124504
966,116.772770681,-31.874288749,Timber_Modern,645491.0,2.15106146,1.0,NH,2,50902124504
978,116.772479709,-31.87393266,Timber_Modern,583617.0,2.15106146,1.0,NH,2,50902124504
999,116.772268165,-31.873283857,Timber_Modern,559888.0,2.15106146,1.0,NH,2,50902124504
1008,116.772376366,-31.87284887,Timber_Modern,520294.0,2.15106146,1.0,NH,2,50902124504
1014,116.77238056,-31.872338173,URM_Modern,538271.0,2.15106146,1.0,NH,2,50902124504
1022,116.774183175,-31.871437326,Timber_Modern,541797.0,2.15106146,1.0,NH,2,50902124504
1042,116.7739,-31.870291384,Timber_Modern,520294.0,2.15106146,1.0,NH,2,50902124504
1039,116.774783081,-31.870290463,Timber_Modern,559888.0,2.15106146,1.0,NH,2,50902124504
1080,116.775489693,-31.868414922,Timber_Modern,559888.0,2.15106146,1.0,NH,2,50902124504
1052,116.775622668,-31.869465335,Timber_Modern,538271.0,2.15106146,1.0,NH,2,50902124504
1059,116.77601,-31.86925,Timber_Modern,520294.0,2.15106146,1.0,NH,2,50902124504
1067,116.776142617,-31.868788873,Timber_Modern,559888.0,2.15106146,1.0,NH,2,50902124504
1077,116.776523488,-31.868321284,Timber_Modern,538271.0,2.15106146,1.0,NH,2,50902124504
1018,116.768278495,-31.87182407,UA8_base,327621.0,2.02040816,1.0,NH,2,50902124516
1015,116.767933463,-31.872132839,UA1_base,369840.0,2.02040816,1.0,NH,2,50902124516
1028,116.768054592,-31.871320199,Timber_Modern,310905.0,2.02040816,1.0,NH,2,50902124516
1019,116.767433156,-31.871631279,Timber_Modern,172320.0,2.02040816,1.0,NH,2,50902124516
1025,116.766961701,-31.871426502,Timber_Modern,559888.0,2.02040816,1.0,NH,2,50902124516
1040,116.767912314,-31.87025191,URM_Modern,461121.0,2.02040816,1.0,NH,2,50902124516
742,116.766369429,-31.871223706,Timber_Modern,278453.0,2.02040816,1.0,NH,2,50902124516
1044,116.767541909,-31.86989122,UA7_full,269974.0,2.02040816,1.0,NH,2,50902124516
1051,116.767207479,-31.869596699,URM_Modern,501477.0,2.02040816,1.0,NH,2,50902124516
744,116.765602981,-31.870638164,Timber_Modern,554624.0,2.02040816,1.0,NH,2,50902124516
1058,116.767034085,-31.869221668,Timber_Modern,661292.0,2.02040816,1.0,NH,2,50902124516
745,116.76587486,-31.87014839,Timber_Modern,559888.0,2.02040816,1.0,NH,2,50902124516
460,116.764316848,-31.867326663,URM_Modern,445714.0,2.00832971,1.0,NH,2,50902124505
465,116.763497097,-31.865927057,URM_Modern,576281.0,2.00832971,1.0,NH,2,50902124505
524,116.803825527,-31.844586846,UA7_full,329492.0,2.00832971,1.0,NH,2,50902124505
523,116.801807581,-31.845594071,Timber_Modern,522798.0,2.00832971,1.0,NH,2,50902124505
522,116.801437362,-31.845829227,Timber_Modern,356812.0,2.00832971,1.0,NH,2,50902124505
555,116.78280259,-31.855688432,Timber_Modern,417934.0,2.00832971,1.0,NH,2,50902124505
553,116.779013694,-31.856203263,Timber_Modern,531726.0,2.00832971,1.0,NH,2,50902124505
548,116.776507401,-31.856746723,URM_Modern,725820.0,2.00832971,1.0,NH,2,50902124505
519,116.798214984,-31.84709883,UA1_base,345987.0,2.00832971,1.0,NH,2,50902124505
517,116.79713393,-31.847982187,Timber_Modern,139886.0,2.00832971,1.0,NH,2,50902124505
515,116.79638256,-31.847939255,Timber_Modern,530755.0,2.00832971,1.0,NH,2,50902124505
558,116.773131918,-31.8613743707,ISS_SS_S_Modern,3872962.0,0.0,1.0,NH,2,50902124505
511,116.792783334,-31.8495882,Timber_Modern,541109.0,2.00832971,1.0,NH,2,50902124505
513,116.795099357,-31.849291726,Timber_Modern,864797.0,2.0,1.0,NH,2,50902124505
509,116.791962167,-31.850600656,URM_Modern,750857.0,2.00832971,1.0,NH,2,50902124505
506,116.790303251,-31.850631582,Timber_Modern,508761.0,2.00832971,1.0,NH,2,50902124505
581,116.788629008,-31.85173639,Timber_Modern,488174.0,2.00832971,1.0,NH,2,50902124505
502,116.787881854,-31.851933269,Timber_Modern,559888.0,2.00832971,1.0,NH,2,50902124505
498,116.78793927,-31.853555382,Timber_Modern,363966.0,2.00832971,1.0,NH,2,50902124505
556,116.784435262,-31.853276368,Timber_Modern,376738.0,2.00832971,1.0,NH,2,50902124505
557,116.784276473,-31.85446274,Timber_Modern,684785.0,2.0,1.0,NH,2,50902124505
546,116.776540255,-31.858343111,ISS_SS_S_Modern,675862.0,2.00832971,1.0,NH,2,50902124505
481,116.763804353,-31.862550851,URM_Modern,691769.0,2.00832971,1.0,H,2,50902124505
480,116.762907456,-31.862639465,Timber_Modern,585853.0,2.00832971,1.0,NH,2,50902124505
1164,116.777682116,-31.880593758,Timber_Modern,339896.0,2.15106146,1.0,NH,2,50902124504
808,116.777624056,-31.879222792,Timber_Modern,369778.0,2.15106146,1.0,NH,2,50902124504
831,116.779505055,-31.878320081,URM_Modern,378494.0,2.15106146,1.0,NH,2,50902124504
884,116.780233724,-31.876213026,Timber_Modern,538271.0,2.15106146,1.0,NH,2,50902124504
955,116.781387282,-31.874607936,Timber_Modern,179125.0,2.15106146,1.0,NH,2,50902124504
964,116.781603674,-31.874502831,Timber_Modern,250413.0,2.15106146,1.0,NH,2,50902124504
941,116.781180836,-31.874857211,Timber_Modern,482298.0,2.15106146,1.0,NH,2,50902124504
921,116.780886416,-31.875248184,UA1_base,376003.0,2.15106146,1.0,NH,2,50902124504
903,116.780583386,-31.875768156,Timber_Modern,213941.0,2.15106146,1.0,NH,2,50902124504
891,116.780306119,-31.875965711,Timber_Modern,485993.0,2.15106146,1.0,NH,2,50902124504
877,116.779869033,-31.876346699,Timber_Modern,418719.0,2.15106146,1.0,NH,2,50902124504
869,116.77959282,-31.876503657,Timber_Modern,419171.0,2.15106146,1.0,NH,2,50902124504
862,116.779800077,-31.876872498,UA8_base,321628.0,2.15106146,1.0,NH,2,50902124504
858,116.780340009,-31.876878809,UA1_base,577445.0,2.15106146,1.0,NH,2,50902124504
856,116.779504786,-31.877056188,Timber_Modern,381269.0,2.15106146,1.0,NH,2,50902124504
838,116.779550853,-31.87789717,UA1_base,447588.0,2.15106146,1.0,NH,2,50902124504
809,116.778676322,-31.879067517,UA1_base,500927.0,2.15106146,1.0,NH,2,50902124504
795,116.778271627,-31.879669127,UA1_base,344318.0,2.15106146,1.0,H,2,50902124504
785,116.778042999,-31.879915383,UA1_base,330559.0,2.15106146,1.0,NH,2,50902124504
780,116.777966832,-31.880093143,URM_Modern,378353.0,2.15106146,1.0,NH,2,50902124504
775,116.777928387,-31.880260228,Timber_Modern,317462.0,2.15106146,1.0,NH,2,50902124504
1168,116.777910917,-31.880490778,Timber_Modern,142125.0,2.15106146,1.0,NH,2,50902124504
1337,116.797741534,-31.879150724,UA1_base,95133.0,2.15106146,1.0,NH,2,50902124504
1347,116.799368303,-31.877617136,Timber_Modern,554624.0,2.15106146,1.0,NH,2,50902124504
1343,116.797592321,-31.878148969,Timber_Modern,615894.0,2.15106146,1.0,NH,2,50902124504
1335,116.797219759,-31.880211398,URM_Modern,640325.0,2.15106146,1.0,NH,2,50902124504
747,116.753727504,-31.877719329,UA1_base,675183.0,2.34046848,1.0,H,2,50902124515
758,116.754923452,-31.876881125,Timber_Modern,490223.0,2.34046848,1.0,NH,2,50902124515
662,116.756261998,-31.877299012,UA1_base,452209.0,2.34046848,1.0,NH,2,50902124515
666,116.756497598,-31.877001356,Timber_Modern,538271.0,2.34046848,1.0,NH,2,50902124515
667,116.757316893,-31.87670131,Timber_Modern,378174.0,2.34046848,1.0,NH,2,50902124515
723,116.761254642,-31.874058609,Timber_Modern,469798.0,2.34046848,1.0,NH,2,50902124515
668,116.757765642,-31.876426377,Timber_Modern,475624.0,2.34046848,1.0,NH,2,50902124515
757,116.758630625,-31.876642225,URM_Modern,563591.0,2.34046848,1.0,NH,2,50902124515
763,116.759348798,-31.876446121,URM_Modern,500210.0,2.34046848,1.0,NH,2,50902124515
724,116.762854254,-31.873642341,URM_Modern,518886.0,2.02040816,1.0,NH,2,50902124516
766,116.760065917,-31.876112504,Timber_Modern,653807.0,2.34046848,1.0,NH,2,50902124515
735,116.765669039,-31.872342528,Timber_Modern,526026.0,2.02040816,1.0,NH,2,50902124516
722,116.763147757,-31.87409206,Timber_Modern,502916.0,2.02040816,1.0,NH,2,50902124516
725,116.764247804,-31.87357268,URM_Modern,699754.0,2.0,1.0,NH,2,50902124516
1009,116.766904995,-31.872404489,URM_Modern,538271.0,2.02040816,1.0,NH,2,50902124516
749,116.754552024,-31.877262916,URM_Modern,864745.0,2.34,1.0,NH,2,50902124515
1475,116.775744331,-31.894190577,Timber_Modern,467148.0,1.88213166,1.0,NH,2,50902124506
1107,116.776481257,-31.890959921,UA1_base,290299.0,1.88213166,1.0,H,2,50902124506
1109,116.77649718,-31.890550669,Timber_Modern,418306.0,1.88213166,1.0,NH,2,50902124506
1112,116.777404765,-31.890210051,UA7_base,789063.0,1.88213166,1.0,H,2,50902124506
1106,116.777574927,-31.889628591,UA1_base,572672.0,1.88213166,1.0,H,2,50902124506
1097,116.777121867,-31.889085562,Timber_Modern,405906.0,1.88213166,1.0,NH,2,50902124506
1197,116.775956899,-31.889379381,URM_Modern,560087.0,1.88213166,1.0,NH,2,50902124506
1200,116.77601649,-31.888988636,URM_Modern,423037.0,1.88213166,1.0,NH,2,50902124506
1103,116.777044245,-31.888330735,UA1_base,683406.0,1.88213166,1.0,H,2,50902124506
1105,116.777038539,-31.887667975,Timber_Modern,541797.0,1.88213166,1.0,NH,2,50902124506
1171,116.777014413,-31.887367597,URM_Modern,617433.0,1.88213166,1.0,NH,2,50902124506
1238,116.77628808,-31.886127101,Timber_Modern,269280.0,1.88213166,1.0,NH,2,50902124506
1251,116.77632822,-31.885769946,URM_Modern,541797.0,1.88213166,1.0,NH,2,50902124506
1115,116.776142101,-31.885346719,URM_Modern,502974.0,2.63801653,1.0,NH,2,50902124506
1237,116.776911323,-31.885827398,UA1_base,504998.0,1.88213166,1.0,NH,2,50902124506
1130,116.776447601,-31.884728276,Timber_Modern,437662.0,1.88213166,1.0,NH,2,50902124506
1134,116.776543685,-31.884421361,UA1_base,562879.0,1.88213166,1.0,H,2,50902124506
1124,116.777411163,-31.884930037,Timber_Modern,554624.0,1.88213166,1.0,NH,2,50902124506
1137,116.776405751,-31.883788001,Timber_Modern,559888.0,1.88213166,1.0,NH,2,50902124506
1132,116.7770923,-31.883992821,UA1_base,279551.0,1.88213166,1.0,NH,2,50902124506
1144,116.777380014,-31.882975806,Timber_Modern,559888.0,1.88213166,1.0,NH,2,50902124506
1151,116.776769552,-31.882029709,UA1_base,564459.0,1.88213166,1.0,H,2,50902124506
1153,116.776711076,-31.881502854,Timber_Modern,463670.0,1.88213166,1.0,NH,2,50902124506
1158,116.776711897,-31.881204478,Timber_Modern,288817.0,1.88213166,1.0,NH,2,50902124506
1397,116.771451986,-31.896770806,UA1_base,317671.0,1.58614336,1.0,NH,2,50902124508
54,116.766991006,-31.883919302,Timber_Modern,352244.0,1.73700346,1.0,NH,2,50902124507
61,116.767024349,-31.883724316,Timber_Modern,307763.0,1.73700346,1.0,NH,2,50902124507
69,116.767042226,-31.883552134,Timber_Modern,267698.0,1.73700346,1.0,NH,2,50902124507
74,116.767035263,-31.883364812,Timber_Modern,334289.0,1.73700346,1.0,NH,2,50902124507
78,116.767029659,-31.883182677,Timber_Modern,306892.0,1.73700346,1.0,H,2,50902124507
85,116.767069622,-31.883003841,Timber_Modern,234248.0,1.73700346,1.0,H,2,50902124507
92,116.767048507,-31.882816166,Timber_Modern,352046.0,1.73700346,1.0,H,2,50902124507
97,116.76708586,-31.882643275,Timber_Modern,256069.0,1.73700346,1.0,H,2,50902124507
106,116.767026662,-31.882257135,Timber_Modern,221063.0,1.73700346,1.0,NH,2,50902124507
110,116.767145854,-31.882046143,UA1_base,547701.0,1.73700346,1.0,NH,2,50902124507
123,116.766936185,-31.881744784,Timber_Modern,349508.0,1.73700346,1.0,NH,2,50902124507
601,116.7632925,-31.880220129,URM_Modern,612097.0,2.34,1.0,NH,2,50902124515
625,116.762531879,-31.879618192,URM_Modern,538271.0,2.34046848,1.0,NH,2,50902124515
446,116.76299809,-31.88038052,Timber_Modern,366617.0,2.34046848,1.0,NH,2,50902124515
604,116.762158934,-31.880205939,Timber_Modern,573308.0,2.34046848,1.0,NH,2,50902124515
447,116.761668683,-31.880448276,Timber_Modern,520294.0,2.34046848,1.0,NH,2,50902124515
442,116.76254868,-31.880575241,Timber_Modern,489028.0,2.34046848,1.0,NH,2,50902124515
435,116.761771736,-31.880876461,URM_Modern,511311.0,2.34046848,1.0,NH,2,50902124515
1228,116.776382667,-31.886551807,UA1_base,511254.0,1.88213166,1.0,H,2,50902124506
1227,116.776095054,-31.886595303,UA1_base,332318.0,1.88213166,1.0,H,2,50902124506
1219,116.77563335,-31.886966112,UA1_base,578540.0,1.88213166,1.0,H,2,50902124506
1230,116.774967454,-31.886509287,UA8_base,385688.0,1.88213166,1.0,NH,2,50902124506
1222,116.774874323,-31.88695457,UA1_base,330752.0,1.88213166,1.0,H,2,50902124506
1231,116.774728294,-31.886490619,UA8_base,434443.0,1.88213166,1.0,NH,2,50902124506
1224,116.774696955,-31.886942188,UA1_base,274568.0,1.88213166,1.0,H,2,50902124506
1232,116.774490834,-31.886518465,URM_Modern,319272.0,1.88213166,1.0,NH,2,50902124506
1221,116.774517726,-31.886940665,UA8_base,318874.0,1.88213166,1.0,H,2,50902124506
1233,116.774250252,-31.886576698,URM_Modern,256203.0,1.88213166,1.0,NH,2,50902124506
1225,116.774338528,-31.88693316,UA1_base,222849.0,1.88213166,1.0,H,2,50902124506
1235,116.774021829,-31.886529983,UA8_base,369084.0,1.88213166,1.0,NH,2,50902124506
1223,116.77415514,-31.886960695,UA1_base,374161.0,1.88213166,1.0,H,2,50902124506
1234,116.773799423,-31.886504309,UA8_base,304175.0,1.88213166,1.0,NH,2,50902124506
1236,116.773579728,-31.886533683,UA8_base,267994.0,1.88213166,1.0,NH,2,50902124506
1226,116.773675896,-31.887007732,13_S_URM_Modern,454742.0,1.88213166,1.0,NH,2,50902124506
1270,116.77233656,-31.886487338,UA7_full,3290417.0,0.0,1.0,H,2,50902124506
510,116.797689118,-31.850150721,Timber_Modern,580761.0,2.00832971,1.0,NH,2,50902124505
508,116.796497884,-31.85039139,URM_Modern,562171.0,2.00832971,1.0,NH,2,50902124505
501,116.796573598,-31.85254331,Timber_Modern,566180.0,2.00832971,1.0,NH,2,50902124505
507,116.796025484,-31.851350704,Timber_Modern,498039.0,2.00832971,1.0,NH,2,50902124505
504,116.794075928,-31.851735057,URM_Modern,528660.0,2.00832971,1.0,NH,2,50902124505
496,116.795396133,-31.854289141,Timber_Modern,287774.0,2.00832971,1.0,NH,2,50902124505
503,116.793075868,-31.852107116,Timber_Modern,513745.0,2.00832971,1.0,NH,2,50902124505
494,116.794235996,-31.853571164,Timber_Modern,313366.0,2.00832971,1.0,NH,2,50902124505
500,116.791728738,-31.852438117,Timber_Modern,231455.0,2.00832971,1.0,NH,2,50902124505
492,116.793700243,-31.853793283,Timber_Modern,538271.0,2.00832971,1.0,NH,2,50902124505
497,116.790518352,-31.853129248,Timber_Modern,563996.0,2.00832971,1.0,NH,2,50902124505
495,116.789456484,-31.853537081,Timber_Modern,640141.0,2.00832971,1.0,NH,2,50902124505
493,116.788007807,-31.854387329,Timber_Modern,626988.0,2.00832971,1.0,NH,2,50902124505
490,116.792722738,-31.855129998,Timber_Modern,661605.0,2.00832971,1.0,NH,2,50902124505
491,116.786997933,-31.854895032,Timber_Modern,633883.0,2.00832971,1.0,NH,2,50902124505
554,116.785506869,-31.855304145,Timber_Modern,493074.0,2.00832971,1.0,NH,2,50902124505
552,116.784208917,-31.855841106,Timber_Modern,627332.0,2.00832971,1.0,NH,2,50902124505
489,116.791594445,-31.854772536,Timber_Modern,231720.0,2.00832971,1.0,NH,2,50902124505
551,116.783997001,-31.857158155,UA1_base,420829.0,2.00832971,1.0,NH,2,50902124505
488,116.790717108,-31.85526116,Timber_Modern,541797.0,2.00832971,1.0,NH,2,50902124505
547,116.780046142,-31.857909755,Timber_Modern,541797.0,2.00832971,1.0,NH,2,50902124505
487,116.790185452,-31.855842217,Timber_Modern,573127.0,2.00832971,1.0,NH,2,50902124505
485,116.789169152,-31.855850944,Timber_Modern,515047.0,2.00832971,1.0,NH,2,50902124505
483,116.787506664,-31.856521705,Timber_Modern,263323.0,2.00832971,1.0,NH,2,50902124505
0,116.786655741,-31.856854809,Timber_Modern,371601.0,2.00832971,1.0,NH,2,50902124505
844,116.779015255,-31.877815407,URM_Modern,435140.0,2.15106146,1.0,NH,2,50902124504
852,116.778453029,-31.877140793,URM_Modern,547869.0,2.15106146,1.0,NH,2,50902124504
853,116.77743915,-31.877088832,UA1_base,486507.0,2.15106146,1.0,NH,2,50902124504
854,116.777024749,-31.877053245,UA8_base,350467.0,2.15106146,1.0,NH,2,50902124504
845,116.777025043,-31.877684315,Timber_Modern,352868.0,2.15106146,1.0,NH,2,50902124504
847,116.776795415,-31.877485321,URM_Modern,441172.0,2.15106146,1.0,NH,2,50902124504
